AIM5	FMP51	Protein of unknown function; the authentic, non-tagged protein is detected in purified mitochondria in high-throughput studies; null mutant displays elevated frequency of mitochondrial genome loss			YBR262C	S000000466
AIM6	LRC1	Putative protein of unknown function, required for respiratory growth; YDL237W is not an essential gene			YDL237W	S000002396
AIM7		Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; null mutant is viable and displays elevated frequency of mitochondrial genome loss			YDR063W	S000002470
AIM8	FMP36	Protein of unknown function; overexpression causes a cell cycle delay or arrest; null mutant displays severe respiratory growth defect and elevated frequency of mitochondrial genome loss; detected in mitochondria in high-throughput studies			YDR493W	S000002901
AIM9	FMP29	Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; null mutant displays elevated frequency of mitochondrial genome loss			YER080W	S000000882
AIP1		Actin cortical patch component, interacts with the actin depolymerizing factor cofilin; required to restrict cofilin localization to cortical patches; contains WD repeats			YMR092C	S000004698
AIR1		RING finger protein that interacts with the arginine methyltransferase Hmt1p to regulate methylation of Npl3p, which modulates Npl3p function in mRNA processing and export; has similarity to Air2p			YIL079C	S000001341
AIR2		RING finger protein that interacts with the arginine methyltransferase Hmt1p; may regulate methylation of Npl3p, which modulates Npl3p function in mRNA processing and export; has similarity to Air1p			YDL175C	S000002334
AKL1		Ser-Thr protein kinase, member (with Ark1p and Prk1p) of the Ark kinase family; involved in endocytosis and actin cytoskeleton organization			YBR059C	S000000263
AKR1		Palmitoyl transferase involved in protein palmitoylation; acts as a negative regulator of pheromone response pathway; required for endocytosis of pheromone receptors; involved in cell shape control; contains ankyrin repeats		Null mutant is viable, exhibits slow growth, abnormal morphology, and partial activation of pheromone response; defective for endocytosis of Ste2p and Ste3p	YDR264C	S000002672
AKR2		Ankyrin repeat-containing protein similar to Akr1p; member of a family of putative palmitoyltransferases containing an Asp-His-His-Cys-cysteine rich (DHHC-CRD) domain; possibly involved in constitutive endocytosis of Ste3p			YOR034C	S000005560
ALA1	CDC64	Cytoplasmic and mitochondrial alanyl-tRNA synthetase, required for protein synthesis; point mutation (cdc64-1 allele) causes cell cycle arrest at G1; lethality of null mutation is functionally complemented by human homolog		null mutant is inviable; allele cdc64-1: arrest of proliferation at the regulatory step Start, inhibition of zygote formation and successful conjugation	YOR335C	S000005862
ALB1		Shuttling pre-60S factor; involved in the biogenesis of ribosomal large subunit; interacts directly with Arx1p; responsible for Tif6p recycling defects in absence of Rei1p			YJL122W	S000003658
ALD2		Cytoplasmic aldehyde dehydrogenase, involved in ethanol oxidation and beta-alanine biosynthesis; uses NAD+ as the preferred coenzyme; expression is stress induced and glucose repressed; very similar to Ald3p			YMR170C	S000004780
ALD3		Cytoplasmic aldehyde dehydrogenase, involved in beta-alanine synthesis; uses NAD+ as the preferred coenzyme; very similar to Ald2p; expression is induced by stress and repressed by glucose			YMR169C	S000004779
ALD4	ALD7|ALDH2	Mitochondrial aldehyde dehydrogenase, required for growth on ethanol and conversion of acetaldehyde to acetate; phosphorylated; activity is K+ dependent; utilizes NADP+ or NAD+ equally as coenzymes; expression is glucose repressed			YOR374W	S000005901
ALD5		Mitochondrial aldehyde dehydrogenase, involved in regulation or biosynthesis of electron transport chain components and acetate formation; activated by K+; utilizes NADP+ as the preferred coenzyme; constitutively expressed			YER073W	S000000875
ALD6	ALD1	Cytosolic aldehyde dehydrogenase, activated by Mg2+ and utilizes NADP+ as the preferred coenzyme; required for conversion of acetaldehyde to acetate; constitutively expressed; locates to the mitochondrial outer surface upon oxidative stress		Null mutant is viable, grows at approximately one-third the rate of wild-type, unable to grow on ethanol as a carbon source	YPL061W	S000005982
ALE1	LCA1|LPT1|SLC4	Lysophospholipid acyltransferase, partially redundant with Slc1p; part of MBOAT family of membrane-bound O-acyltransferases; key component of Lands cycle; may have role in fatty acid exchange at sn-2 position of mature glycerophospholipids			YOR175C	S000005701
ALF1		Alpha-tubulin folding protein, similar to mammalian cofactor B; Alf1p-GFP localizes to cytoplasmic microtubules; required for the folding of alpha-tubulin and may play an additional role in microtubule maintenance		Null mutant is viable, benomyl super-sensitive, alf1 tub1 mutants are inviable	YNL148C	S000005092
ALG1		Mannosyltransferase, involved in asparagine-linked glycosylation in the endoplasmic reticulum (ER); essential for viability, mutation is functionally complemented by human ortholog			YBR110W	S000000314
ALG11		Alpha-1,2-mannosyltransferase, catalyzes sequential addition of the two terminal alpha 1,2-mannose residues to the Man5GlcNAc2-PP-dolichol intermediate during asparagine-linked glycosylation in the ER		Null mutant displays poor growth and temperature-sensitive lethality	YNL048W	S000004993
ALG12	ECM39	Alpha-1,6-mannosyltransferase localized to the ER; responsible for the addition of the alpha-1,6 mannose to dolichol-linked Man7GlcNAc2, acts in the dolichol pathway for N-glycosylation			YNR030W	S000005313
ALG13		Catalytic component of UDP-GlcNAc transferase, required for the second step of dolichyl-linked oligosaccharide synthesis; anchored to the ER membrane via interaction with Alg14p; similar to bacterial and human glycosyltransferases			YGL047W	S000003015
ALG14		Component of UDP-GlcNAc transferase required for the second step of dolichyl-linked oligosaccharide synthesis; anchors the catalytic subunit Alg13p to the ER membrane; similar to bacterial and human glycosyltransferases			YBR070C	S000000274
ALG2		Mannosyltransferase that catalyzes two consecutive steps in the N-linked glycosylation pathway; alg2 mutants exhibit temperature-sensitive growth and abnormal accumulation of the lipid-linked oligosaccharide Man2GlcNAc2-PP-Dol		Null mutant is inviable, mutants accumulate Man1-2GlcNAc2 and arrest at G1	YGL065C	S000003033
ALG3	RHK1	Dolichol-P-Man dependent alpha(1-3) mannosyltransferase, involved in the synthesis of dolichol-linked oligosaccharide donor for N-linked glycosylation of proteins		Null mutant is viable, resistant to Hansenula killer toxin	YBL082C	S000000178
ALG5		UDP-glucose:dolichyl-phosphate glucosyltransferase, involved in asparagine-linked glycosylation in the endoplasmic reticulum		underglycosylation of carboxypeptidase Y	YPL227C	S000006148
ALG6		Alpha 1,3 glucosyltransferase, involved in transfer of oligosaccharides from dolichyl pyrophosphate to asparagine residues of proteins during N-linked protein glycosylation; mutations in human ortholog are associated with disease		Null mutant is viable and defective in protein glycosylation.	YOR002W	S000005528
ALG7	TUR1	UDP-N-acetyl-glucosamine-1-P transferase, transfers Glc-Nac-P from UDP-GlcNac to Dol-P in the ER in the first step of the dolichol pathway of protein asparagine-linked glycosylation; inhibited by tunicamycin		Asparagine-linked glycosylation deficient; Null mutant is inviable	YBR243C	S000000447
ALG8	YOR29-18	Glucosyl transferase, involved in N-linked glycosylation; adds glucose to the dolichol-linked oligosaccharide precursor prior to transfer to protein during lipid-linked oligosaccharide biosynthesis; similar to Alg6p			YOR067C	S000005593
ALG9		Mannosyltransferase, involved in N-linked glycosylation; catalyzes the transfer of mannose from Dol-P-Man to lipid-linked oligosaccharides; mutation of the human ortholog causes type 1 congenital disorders of glycosylation			YNL219C	S000005163
ALK1		Protein kinase; accumulation and phosphorylation are periodic during the cell cycle; phosphorylated in response to DNA damage; contains characteristic motifs for degradation via the APC pathway; similar to Alk2p and to mammalian haspins			YGL021W	S000002989
ALK2		Protein kinase; accumulation and phosphorylation are periodic during the cell cycle; phosphorylated in response to DNA damage; contains characteristic motifs for degradation via the APC pathway; similar to Alk1p and to mammalian haspins			YBL009W	S000000105
ALO1		D-Arabinono-1,4-lactone oxidase, catalyzes the final step in biosynthesis of dehydro-D-arabinono-1,4-lactone, which is protective against oxidative stress		Null mutant is viable, shows increased sensitivity towards oxidative stress	YML086C	S000004551
ALP1	APL1	Arginine transporter; expression is normally very low and it is unclear what conditions would induce significant expression			YNL270C	S000005214
ALR1	SWC3	Plasma membrane Mg(2+) transporter, expression and turnover are regulated by Mg(2+) concentration; overexpression confers increased tolerance to Al(3+) and Ga(3+) ions		Null mutant is inviable; overexpression increases resistance to aluminum and gallium toxicity	YOL130W	S000005490
ALR2		Probable Mg(2+) transporter; overexpression confers increased tolerance to Al(3+) and Ga(3+) ions; plays a role in regulating Ty1 transposition		Null mutant is viable, overexpression increases resistance to aluminum and gallium toxicity	YFL050C	S000001844
ALT1		Putative alanine transaminase (glutamic pyruvic transaminase); the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies			YLR089C	S000004079
ALT2		Putative alanine transaminase (glutamic pyruvic transaminase)			YDR111C	S000002518
ALY1	ART6	Protein proposed to regulate the endocytosis of plasma membrane proteins by recruiting the ubiquitin ligase Rsp5p to its target in the plasma membrane; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm			YKR021W	S000001729
ALY2	ART3	Protein proposed to regulate the endocytosis of plasma membrane proteins; interacts with the cyclin Pcl7p and ubiquitin ligase Rsp5p; phosphorylated by the cyclin-CDK complex, Pcl7p-Pho85p; mRNA is cell cycle regulated, peaking in M phase			YJL084C	S000003620
AMA1	SPO70	Activator of meiotic anaphase promoting complex (APC/C); Cdc20p family member; required for initiation of spore wall assembly; required for Clb1p degradation during meiosis		Null mutant is viable; homozygous null mutant does not sporulate but does not exhibit any vegetative phenotype.	YGR225W	S000003457
AMC1	CHL6	controls segregation of artificial minichromosomes during mitosis		affects mitotic transmission of natural chromosomes		S000029032
AMD1	AMD3	AMP deaminase, tetrameric enzyme that catalyzes the deamination of AMP to form IMP and ammonia; may be involved in regulation of intracellular adenine nucleotide pools			YML035C	S000004498
